Region,Zone,State,Logistics Zone,Ship-To-Party Region,Distribution Channel,Business Area,Delivery Qty.,Route Distance,Shipment Description,Wheeler No.,Truck type Description,PTPK
NE,A,AS,LO1,AC,TR,G,12.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO1,AC,TR,G,12.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO1,AC,TR,G,12.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO1,AC,TR,G,5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO1,AC,TR,G,7.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO1,AC,TR,G,9.5,108,PDR,6W,Market Truck,8.33
NE,A,AS,LO3,AC,TR,G,11,141,PDR,6W,Market Truck,4.13
NE,A,AS,LO3,AC,TR,G,11,48,PDR,6W,Market Truck,9.81
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,A,AS,TEZ,AC,TR,G,10,321,PDR,12W,Market Truck,2.83
NE,A,AS,LO1,AC,TR,G,19,86,PDR,6W,Market Truck,8.7
NE,B,TR,AGR,BB,TR,G,15,15,SDR,6W,Market Truck,42.33
NE,A,MG,TUR,AB,TR,G,25,312,PDR,12W,Market Truck,4.46
NE,A,AS,DIB,AC,TR,G,25,387,PDR,12W,Market Truck,3.18
NE,A,AS,LO1,AC,TR,G,11,129,PDR,6W,Market Truck,6.32
NE,A,AS,LO1,AC,TR,G,11,157,PDR,6W,Market Truck,4.81
NE,A,AS,LO1,AC,TR,G,12.5,141,PDR,6W,Market Truck,6.38
NE,A,AS,LO1,AC,TR,G,3,149,PDR,6W,Market Truck,6.03
NE,A,AS,TEZ,AC,TR,G,15,171,PDR,12W,Market Truck,3.98
NE,A,AS,TEZ,AC,TR,G,20,170,PDR,12W,Market Truck,4.06
NE,A,AS,LOW,AC,TR,G,15,293,PDR,14W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,8,276,PDR,12W,Market Truck,2.79
NE,A,AS,LOW,AC,TR,G,17,293,PDR,12W,Market Truck,2.63
NE,A,AS,LOW,AC,TR,G,5,123,SDR,14W,Market Truck,5.53
NE,A,AS,LO1,AC,TR,G,10,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO1,AC,TR,G,9.5,80,PDR,6W,Market Truck,10.3
NE,A,AS,LO1,AC,TR,G,10,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO1,AC,TR,G,9.5,74,PDR,6W,Market Truck,10.55
NE,A,AS,LO1,AC,TR,G,12.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,7,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,12,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,12.5,20,SDR,6W,Market Truck,26.9
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,KOH,CA,TR,G,35,152,SDR,16W,Market Truck,11.12
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,AS,NOR,AC,TR,G,40,361,PDR,12W,Market Truck,2.71
NE,A,MG,TUR,AB,TR,L,25,258,SDR,12W,Market Truck,5.12
NE,B,TR,AGR,BB,TR,L,25,41,SDR,12W,Market Truck,3.29
NE,A,AS,LO1,AC,TR,G,12.5,43,PDR,6W,Market Truck,12.6
NE,A,AS,LO2,AC,TR,G,12.5,125,PDR,6W,Market Truck,7.11
NE,A,AS,TIN,AC,TR,G,10,76,SDR,6W,Market Truck,5.46
NE,A,AS,TIN,AC,TR,G,10,62,SDR,6W,Market Truck,6.53
NE,A,MG,TUR,AB,TR,G,25,322,PDR,12W,Market Truck,4.72
NE,A,AS,LOW,AC,TR,G,10,313,PDR,12W,Market Truck,2.65
NE,A,AS,LOW,AC,TR,G,15,313,PDR,12W,Market Truck,2.65
NE,A,AS,LOW,AC,TR,G,15,313,PDR,12W,Market Truck,2.65
NE,A,AS,LOW,AC,TR,G,10,313,PDR,12W,Market Truck,2.65
NE,A,AS,LOW,AC,TR,G,30,313,PDR,12W,Market Truck,2.65
NE,A,AS,LOW,AC,TR,G,30,313,PDR,14W,Market Truck,2.65
NE,A,AS,LO3,AC,TR,G,11,132,PDR,6W,Market Truck,4.3
NE,A,AP,DHE,AD,TR,G,12,144,SDR,6W,Market Truck,13.19
NE,A,AS,LO1,AC,TR,G,15,147,PDR,6W,Market Truck,5.31
NE,B,TR,DHA,BB,TR,L,15,15,SDR,14W,Market Truck,6.67
NE,B,TR,DHA,BB,TR,L,20,24,SDR,10W,Market Truck,3.33
NE,A,AS,LO3,AC,TR,G,12,126,PDR,6W,Market Truck,5.27
NE,A,AS,LO1,AC,TR,G,10,69,PDR,6W,Market Truck,11.09
NE,A,AS,LO1,AC,TR,G,8.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,3,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,9.5,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,22,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,22,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,16,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,10,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,9.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,20,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,12,124,PDR,6W,Market Truck,7.56
NE,A,AS,LO1,AC,TR,G,9.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,8.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,2,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,12,124,PDR,6W,Market Truck,7.56
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,9.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,8,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,2.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.84
NE,B,AS,CAC,AC,TR,L,25,82,SDR,12W,Market Truck,4.57
NE,B,AS,CAC,AC,TR,L,5,87,SDR,6W,Own Truck,5.13
NE,A,AS,NOR,AC,TR,G,31.5,373,PDR,12W,Market Truck,2.79
NE,A,AS,NOR,AC,TR,G,8.5,373,PDR,12W,Market Truck,2.79
NE,A,AS,LO3,AC,TR,G,20,61,PDR,6W,Market Truck,9.3
NE,A,AS,LO3,AC,TR,G,20,141,PDR,6W,Market Truck,4.02
NE,A,AS,DHE,AC,TR,G,5,566,PDR,12W,Market Truck,2.4
NE,A,AS,TEZ,AC,TR,G,30,202,PDR,12W,Market Truck,3.32
NE,A,MG,TUR,AB,TR,G,15,271,PDR,12W,Market Truck,4.87
NE,A,MG,TUR,AB,TR,G,10,271,PDR,12W,Market Truck,4.87
NE,A,MG,TUR,AB,TR,G,12,319,PDR,6W,Market Truck,6.65
NE,A,MG,TUR,AB,TR,G,25,312,PDR,12W,Market Truck,4.58
NE,A,MG,TUR,AB,TR,G,25,271,PDR,12W,Market Truck,4.87
NE,A,MG,TUR,AB,TR,G,12,319,PDR,6W,Market Truck,6.65
NE,A,MG,TUR,AB,TR,G,25,158,PDR,12W,Market Truck,5.95
NE,A,MG,TUR,AB,TR,G,25,315,PDR,12W,Market Truck,4.05
NE,A,MG,TUR,AB,TR,G,25,258,PDR,12W,Market Truck,4.75
NE,B,TR,AGR,BB,TR,L,27,117,SDR,12W,Market Truck,5.09
NE,A,AS,LO1,AC,TR,G,12,141,PDR,6W,Market Truck,6.38
NE,A,AS,LO1,AC,TR,L,12,143,SDR,6W,Market Truck,5.49
NE,A,AS,LOW,AC,TR,G,10,234,PDR,18W,Market Truck,3.59
NE,A,AS,LOW,AC,TR,G,25,237,PDR,12W,Market Truck,3.41
NE,A,AS,NOR,AC,TR,G,40,460,PDR,12W,Market Truck,2.77
NE,A,AS,LO1,AC,TR,G,10,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,12.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,5.6,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,6.4,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,7.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,12,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,7,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,12.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO3,AC,TR,G,4,78,PDR,6W,Market Truck,7.47
NE,B,TR,AGR,BB,TR,L,27,33,SDR,12W,Market Truck,6.97
NE,B,TR,DHA,BB,NT,L,24,219,PDR,12W,Market Truck,6.53
NE,B,TR,DHA,BB,NT,L,25,219,PDR,12W,Market Truck,6.53
NE,B,TR,AGR,BB,NT,L,25,356,PDR,14W,Market Truck,5.15
NE,B,TR,AGR,BB,NT,L,34.5,372,PDR,12W,Market Truck,4.93
NE,B,TR,AGR,BB,NT,L,35,372,PDR,12W,Market Truck,4.93
NE,B,TR,DHA,BB,NT,L,25,214,PDR,12W,Market Truck,6.5
NE,A,AS,LO1,AC,TR,G,10,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO1,AC,TR,G,9.5,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO2,AC,TR,G,12,108,PDR,6W,Market Truck,8.23
NE,A,AS,LO1,AC,TR,G,9.5,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO1,AC,TR,G,9.5,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO1,AC,TR,G,9.5,83,PDR,6W,Market Truck,10.01
NE,B,TR,DHA,BB,TR,L,25,145,SDR,12W,Market Truck,3.72
NE,B,TR,DHA,BB,NT,L,25,219,PDR,12W,Market Truck,6.53
NE,B,TR,DHA,BB,NT,L,34.5,219,PDR,16W,Market Truck,6.53
NE,B,TR,DHA,BB,NT,L,34.5,219,PDR,12W,Market Truck,6.53
NE,B,TR,DHA,BB,NT,L,34.5,219,PDR,16W,Market Truck,6.53
NE,A,AS,TIN,AC,TR,G,40,469,PDR,12W,Market Truck,2.88
NE,C,MA,MAN,CB,NT,L,16,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,13.5,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,18,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,18,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,18,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,18,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,18,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,18,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,8,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,10,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,17,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,17,169,SDR,6W,Market Truck,13.02
NE,C,MA,MAN,CB,NT,L,20,169,SDR,6W,Market Truck,13.02
NE,A,AS,NOR,AC,TR,G,40,489,PDR,12W,Market Truck,2.67
NE,A,AS,NOR,AC,TR,G,29,397,PDR,12W,Market Truck,2.72
NE,A,AS,NOR,AC,TR,G,11,397,PDR,12W,Market Truck,2.72
NE,A,AS,NOR,AC,TR,G,25,489,PDR,12W,Market Truck,2.67
NE,A,AS,NOR,AC,TR,G,5,476,PDR,12W,Market Truck,2.74
NE,A,AS,NOR,AC,TR,G,10,476,PDR,12W,Market Truck,2.74
NE,A,AS,NOR,AC,TR,G,20,397,PDR,12W,Market Truck,2.72
NE,A,AS,NOR,AC,TR,G,20,476,PDR,12W,Market Truck,2.74
NE,A,AS,NOR,AC,TR,G,45,476,PDR,14W,Market Truck,2.74
NE,A,AS,NOR,AC,TR,G,40,476,PDR,12W,Market Truck,2.74
NE,A,AS,LO3,AC,TR,G,11,132,PDR,6W,Market Truck,4.3
NE,A,AS,LO1,AC,TR,G,20,564,PDR,6W,Market Truck,0.45
NE,A,AS,LOW,AC,TR,G,7.5,144,SDR,12W,Market Truck,4.86
NE,A,AS,LOW,AC,TR,G,17.5,144,SDR,12W,Market Truck,4.86
NE,B,MZ,MIZ,BA,TR,L,20,312,SDR,6W,Market Truck,8.97
NE,A,AS,LO3,AC,TR,G,20,117,PDR,6W,Market Truck,5.12
NE,A,MG,TUR,AB,TR,G,25,322,PDR,12W,Market Truck,4.72
NE,B,AS,CAC,AC,TR,L,5,92,SDR,6W,Market Truck,4.85
NE,B,AS,CAC,AC,TR,L,5,57,SDR,6W,Market Truck,7.21
NE,A,AS,JOR,AC,TR,G,7.5,279,PDR,12W,Market Truck,3.35
NE,A,AS,JOR,AC,TR,G,32.5,279,PDR,12W,Market Truck,3.35
NE,A,AS,JOR,AC,TR,G,40,278,PDR,12W,Market Truck,3.65
NE,A,AS,LO1,AC,TR,G,20,143,PDR,6W,Market Truck,5.7
NE,A,AS,LO1,AC,TR,G,12,141,PDR,6W,Market Truck,6.38
NE,A,AS,LO1,AC,TR,G,5.5,137,PDR,6W,Market Truck,6.28
NE,A,AS,LO1,AC,TR,G,6.5,137,PDR,6W,Market Truck,6.28
NE,A,AS,LO1,AC,TR,G,15,158,PDR,6W,Market Truck,5.16
NE,A,AS,LO1,AC,TR,G,12,158,PDR,6W,Market Truck,5.69
NE,B,TR,DHA,BB,TR,L,25,145,SDR,12W,Market Truck,3.72
NE,B,TR,DHA,BB,TR,L,15,145,SDR,12W,Market Truck,3.72
NE,A,AS,LOW,AC,TR,G,30,237,PDR,14W,Market Truck,3.27
NE,A,AS,LOW,AC,TR,G,25,254,PDR,12W,Market Truck,2.99
NE,A,AS,LOW,AC,TR,G,25,250,PDR,12W,Market Truck,2.96
NE,A,AS,LOW,AC,TR,G,25,237,PDR,12W,Market Truck,3.12
NE,B,TR,DHA,BB,TR,L,5.5,24,SDR,12W,Market Truck,3.33
NE,A,AS,LOW,AC,TR,G,10,320,PDR,12W,Market Truck,2.59
NE,A,AS,LOW,AC,TR,G,15,320,PDR,12W,Market Truck,2.59
NE,A,AS,LOW,AC,TR,G,25,320,PDR,12W,Market Truck,2.59
NE,A,AS,LOW,AC,TR,G,25,320,PDR,12W,Market Truck,2.59
NE,A,AS,LO3,AC,TR,G,20,129,PDR,6W,Market Truck,5.09
NE,A,AS,JOR,AC,TR,G,7.5,278,PDR,12W,Market Truck,3.65
NE,A,AS,JOR,AC,TR,G,7.5,278,PDR,12W,Market Truck,3.65
NE,A,AS,JOR,AC,TR,G,5,278,PDR,12W,Market Truck,3.65
NE,A,AS,JOR,AC,TR,G,10,278,PDR,12W,Market Truck,3.65
NE,A,AS,TIN,AC,TR,G,20,63,SDR,6W,Market Truck,8.41
NE,A,AS,TIN,AC,TR,G,10,63,SDR,12W,Market Truck,8.41
NE,A,AS,TIN,AC,TR,G,30,63,SDR,12W,Market Truck,8.41
NE,A,AS,TEZ,AC,TR,G,40,303,PDR,12W,Market Truck,2.81
NE,A,AS,TEZ,AC,TR,G,40,299,PDR,12W,Market Truck,2.84
NE,A,AS,LO1,AC,TR,G,4,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,6.5,116,PDR,6W,Market Truck,7.84
NE,A,AS,LO1,AC,TR,G,10,86,PDR,6W,Market Truck,10.14
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,10.14
NE,A,AS,LO1,AC,TR,G,12,43,PDR,6W,Market Truck,12.6
NE,A,AS,LO1,AC,TR,G,12.5,36,PDR,6W,Market Truck,16.56
NE,A,AS,LO1,AC,TR,G,12.5,53,PDR,6W,Market Truck,13.02
NE,A,AS,DIB,AC,TR,G,40,451,PDR,12W,Market Truck,2.73
NE,A,AS,NOR,AC,TR,G,10,441,PDR,12W,Market Truck,2.88
NE,A,AS,LO1,AC,TR,G,10.5,492,PDR,6W,Market Truck,1.51
NE,A,AS,LO1,AC,TR,G,10.5,492,PDR,6W,Market Truck,1.51
NE,A,AS,LO1,AC,TR,G,8,67,PDR,6W,Market Truck,10.24
NE,A,AS,SIV,AC,TR,G,40,323,PDR,12W,Market Truck,2.96
NE,B,AS,CAC,AC,TR,L,5.5,63,SDR,6W,Market Truck,6.83
NE,A,AS,LOW,AC,TR,G,20,308,PDR,12W,Market Truck,4.2
NE,A,AS,LOW,AC,TR,G,15,308,PDR,12W,Market Truck,4.22
NE,A,AS,LOW,AC,TR,G,5,308,PDR,14W,Market Truck,4.22
NE,A,AS,LO2,AC,TR,G,12,146,PDR,6W,Market Truck,5.78
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,9.59
NE,A,AS,LOW,AC,TR,G,30,232,PDR,14W,Market Truck,3.32
NE,A,AS,LOW,AC,TR,G,10,232,PDR,12W,Market Truck,3.32
NE,A,AS,LOW,AC,TR,G,14,232,PDR,12W,Market Truck,3.32
NE,B,MZ,MIZ,BA,TR,L,20,192,SDR,6W,Market Truck,9.11
NE,B,MZ,MIZ,BA,TR,L,18,393,SDR,6W,Market Truck,8.12
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,C,NL,KOH,CA,TR,G,35,152,SDR,16W,Market Truck,11.12
NE,A,AS,TEZ,AC,TR,G,40,222,PDR,12W,Market Truck,3.51
NE,A,AS,SIV,AC,TR,G,20,366,PDR,12W,Market Truck,3.06
NE,A,AS,LO3,AC,TR,G,20,124,PDR,6W,Market Truck,4.57
NE,A,AS,TEZ,AC,TR,G,5.5,209,PDR,12W,Market Truck,3.59
NE,A,AS,NAG,AC,TR,G,20,10,SDR,6W,Market Truck,0
NE,A,AS,TEZ,AC,TR,G,35,179,PDR,12W,Market Truck,3.85
NE,A,AS,TEZ,AC,TR,G,9,167,PDR,12W,Market Truck,4.13
NE,B,AS,CAC,AC,TR,L,10.75,69,SDR,6W,Market Truck,7.29
NE,A,AS,NOR,AC,TR,G,35,373,PDR,10W,Market Truck,2.63
NE,A,AS,JOR,AC,TR,G,10,202,PDR,12W,Market Truck,3.94
NE,A,AS,LO1,AC,TR,G,12.5,148,PDR,6W,Market Truck,5.66
NE,A,MG,TUR,AB,TR,G,25,270,PDR,12W,Market Truck,4.81
NE,B,TR,AGR,BB,TR,L,15,41,SDR,12W,Market Truck,3.29
NE,B,TR,AGR,BB,TR,L,10,41,SDR,12W,Market Truck,3.29
NE,A,AS,TEZ,AC,TR,G,20,222,PDR,12W,Market Truck,3.51
NE,A,AS,TEZ,AC,TR,G,14.5,209,PDR,12W,Market Truck,3.59
NE,A,AS,LO1,AC,TR,L,10,143,SDR,6W,Market Truck,5.49
NE,A,AS,TEZ,AC,TR,G,5,308,PDR,12W,Market Truck,2.95
NE,A,AS,TEZ,AC,TR,G,20,270,PDR,12W,Market Truck,3.04
NE,A,AS,LOW,AC,TR,G,15,234,PDR,18W,Market Truck,3.59
NE,A,AS,TEZ,AC,TR,G,20,294,PDR,12W,Market Truck,2.79
NE,A,AS,TEZ,AC,TR,G,20,263,PDR,12W,Market Truck,2.97
NE,A,AS,TEZ,AC,TR,G,20,228,PDR,12W,Market Truck,3.42
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,10.14
NE,A,AS,LO1,AC,TR,G,12,86,PDR,6W,Market Truck,10.14
NE,A,AS,TEZ,AC,TR,G,40,179,PDR,12W,Market Truck,3.85
NE,A,AS,LO1,AC,TR,G,12.5,69,PDR,6W,Market Truck,11.94
NE,A,AS,LO1,AC,TR,G,5,12,SDR,6W,Market Truck,27.08
NE,A,AS,LO1,AC,TR,G,7,12,SDR,6W,Market Truck,27.08
NE,A,AS,LOW,AC,TR,L,25,325,SDR,12W,Market Truck,2.08
NE,A,AS,LO2,AC,TR,G,12.5,100,PDR,6W,Market Truck,8.89
NE,A,AS,LO1,AC,TR,G,10,83,PDR,6W,Market Truck,10.01
NE,A,AS,LO1,AC,TR,G,12.5,80,PDR,6W,Market Truck,10.3
NE,A,AS,LO3,AC,TR,G,12,124,PDR,6W,Market Truck,4.7
NE,C,NL,NAG,CA,TR,G,35,290,PDR,12W,Market Truck,3.13
NE,A,AS,LO3,AC,TR,G,10,78,PDR,6W,Market Truck,7.47
NE,A,AS,LO3,AC,TR,G,20,108,PDR,6W,Market Truck,6.01
NE,A,AS,LO1,AC,TR,G,12,23,PDR,6W,Market Truck,23.57
NE,A,AS,LO1,AC,TR,G,12,23,PDR,6W,Market Truck,23.57
NE,A,AS,TIN,AC,TR,G,10,1,SDR,6W,Market Truck,170
NE,A,AS,LO1,AC,TR,G,12,43,PDR,6W,Market Truck,12.6
NE,A,AS,TIN,AC,TR,G,10,15,SDR,6W,Market Truck,22
NE,A,AS,LO2,AC,TR,G,18,51,SDR,6W,Market Truck,10.78
NE,A,AS,LOW,AC,TR,G,25,232,PDR,12W,Market Truck,3.62
NE,A,AS,NC ,AC,TR,G,25,270,PDR,12W,Market Truck,4.48
NE,A,AS,NAG,AC,TR,G,12,156,PDR,6W,Market Truck,5.38
NE,A,AS,NAG,AC,TR,G,12,156,PDR,6W,Market Truck,5.38
NE,A,AS,SIV,AC,TR,G,15,378,PDR,16W,Market Truck,2.99
NE,A,AS,SIV,AC,TR,G,35,366,PDR,16W,Market Truck,3.06
NE,A,AS,DHE,AC,TR,G,35,566,PDR,12W,Market Truck,2.4
NE,A,AS,LO3,AC,TR,G,11,19,PDR,6W,Market Truck,13.95
NE,A,MG,TUR,AB,TR,G,12,393,PDR,6W,Market Truck,5.85
NE,A,MG,TUR,AB,TR,G,30,315,PDR,12W,Market Truck,4.05
NE,A,MG,TUR,AB,TR,G,25,315,PDR,12W,Market Truck,4.05
NE,A,MG,TUR,AB,TR,G,25,273,PDR,12W,Market Truck,4.84
NE,A,AS,SIV,AC,TR,G,5,358,PDR,12W,Market Truck,2.99
NE,B,AS,CAC,AC,TR,L,5,58,SDR,6W,Own Truck,8.67
NE,A,AS,LO1,AC,TR,G,12,123,PDR,6W,Market Truck,6.76
NE,A,AS,TIN,AC,TR,G,30,471,PDR,12W,Market Truck,3.08
NE,A,AS,TIN,AC,TR,G,10,471,PDR,12W,Market Truck,3.01
NE,A,AS,NOR,AC,TR,G,20,512,PDR,12W,Market Truck,3
NE,A,AS,JOR,AC,TR,G,20,293,PDR,12W,Market Truck,3.26
NE,A,AS,SIV,AC,TR,G,15,321,PDR,12W,Market Truck,2.99
NE,A,AS,TEZ,AC,TR,G,20,171,PDR,12W,Market Truck,3.98
NE,A,AS,LO1,AC,TR,G,10,83,PDR,6W,Market Truck,10.01
NE,C,NL,NAG,CA,TR,G,35,290,PDR,12W,Market Truck,3.13
NE,A,AS,NOR,AC,TR,G,40,361,PDR,12W,Market Truck,2.71
NE,B,TR,AGR,BB,TR,L,27,41,SDR,12W,Market Truck,3.29
NE,A,AP,DHE,AD,TR,G,12,84,SDR,6W,Market Truck,22.62
NE,A,AS,LO2,AC,TR,G,12,121,PDR,6W,Market Truck,6.73
NE,A,AS,LO2,AC,TR,G,9,121,PDR,6W,Market Truck,6.73
NE,A,AS,LO1,AC,TR,G,12,100,PDR,6W,Market Truck,7.19
NE,A,AS,LO1,AC,TR,G,10,129,PDR,6W,Market Truck,5.85
NE,A,AS,LO1,AC,TR,G,15,129,PDR,6W,Market Truck,5.85
NE,A,AS,LO1,AC,TR,G,15,128,PDR,6W,Market Truck,6.1
NE,A,AS,LO1,AC,TR,G,5,134,PDR,6W,Market Truck,5.92
NE,A,AS,LO1,AC,TR,G,7,134,PDR,6W,Market Truck,5.92
NE,A,AS,LO1,AC,TR,G,12,100,PDR,6W,Market Truck,7.93
NE,A,AS,LO1,AC,TR,G,5,100,PDR,6W,Market Truck,7.19
NE,A,AS,LO1,AC,TR,G,10,100,PDR,6W,Market Truck,7.19
NE,A,AS,LO1,AC,TR,G,15,129,PDR,6W,Market Truck,5.85
NE,A,AS,LO1,AC,TR,G,20,128,PDR,6W,Market Truck,6.1
NE,B,TR,DHA,BB,TR,L,24,24,SDR,12W,Market Truck,3.33
NE,A,AS,LO3,AC,TR,G,11,124,PDR,6W,Market Truck,4.57
NE,A,AS,LO1,AC,TR,G,12,43,PDR,6W,Market Truck,12.6
NE,A,AP,DHE,AD,TR,G,9,144,SDR,6W,Market Truck,13.19
NE,A,AS,JOR,AC,TR,G,25,282,PDR,14W,Market Truck,3.32
NE,A,AS,LO1,AC,TR,G,20,147,PDR,6W,Market Truck,5.31
NE,A,AS,LO1,AC,TR,G,15,147,PDR,6W,Market Truck,5.31
NE,A,AS,LO1,AC,TR,G,5,147,PDR,6W,Market Truck,5.31
NE,A,AS,LO1,AC,TR,G,12.5,128,PDR,6W,Market Truck,6.73
NE,A,AS,DIB,AC,TR,G,40,427,PDR,12W,Market Truck,2.95
NE,A,AS,DIB,AC,TR,G,35,427,PDR,12W,Market Truck,2.92
NE,A,AS,LO1,AC,TR,G,12.5,87,PDR,6W,Market Truck,9.6
NE,A,AS,TIN,AC,TR,G,20,62,SDR,6W,Market Truck,6.53
NE,A,AS,JOR,AC,TR,G,25,248,PDR,12W,Market Truck,3.81
NE,A,AS,LO1,AC,TR,G,15,25,SDR,6W,Market Truck,16.56
NE,A,AS,LOW,AC,TR,G,12.5,144,SDR,12W,Market Truck,4.86
NE,A,AS,LOW,AC,TR,G,12.5,144,SDR,12W,Market Truck,4.86
NE,A,AS,LO3,AC,TR,G,20,141,PDR,6W,Market Truck,4.02
NE,A,AS,TEZ,AC,TR,G,7.5,340,PDR,12W,Market Truck,2.59
NE,A,AS,TEZ,AC,TR,G,15,340,PDR,12W,Market Truck,2.59
NE,A,AS,TEZ,AC,TR,G,12.5,320,PDR,12W,Market Truck,2.75
NE,A,AS,SIV,AC,TR,G,35,396,PDR,12W,Market Truck,2.92
NE,A,AS,SIV,AC,TR,G,5,396,PDR,12W,Market Truck,2.92
